"id","ts","min","max","avg","p50","p95","p99","sum","cnt"
7758,"2018-07-12 17:20:00",1,926,73,38,259,259,1898,26
7776,"2018-07-12 18:50:00",1,1163,68,42,147,331,6464,94
7765,"2018-07-12 17:55:00",1,868,56,41,244,256,5093,90
7794,"2018-07-12 20:20:00",1,1175,65,23,286,354,5010,76
7762,"2018-07-12 17:40:00",1,1282,94,48,459,719,7635,81
7771,"2018-07-12 18:25:00",1,1286,71,43,122,566,5766,81
7768,"2018-07-12 18:10:00",1,612,48,33,85,249,3812,79
7786,"2018-07-12 19:40:00",1,172,40,39,101,112,3261,81
7779,"2018-07-12 19:05:00",1,7936,934,231,773,1534,262685,281
7755,"2018-07-12 17:05:00",1,366,51,15,179,206,4021,78
7835,"2018-07-12 23:45:00",1,3915,186,44,789,891,9873,53
7804,"2018-07-12 21:10:00",1,3646,107,45,332,999,13711,127
7774,"2018-07-12 18:40:00",1,2045,98,47,165,814,8880,90
7759,"2018-07-12 17:25:00",1,973,67,42,126,398,4334,64
7796,"2018-07-12 20:30:00",1,1184,55,37,89,331,4181,75
7798,"2018-07-12 20:40:00",1,625,61,40,180,246,4066,66
7784,"2018-07-12 19:30:00",1,1215,54,19,157,604,6670,123
7763,"2018-07-12 17:45:00",1,1251,63,41,75,384,4440,70
7766,"2018-07-12 18:00:00",1,1223,79,54,179,459,6523,82
7807,"2018-07-12 21:25:00",1,377,33,25,87,173,3815,114
7756,"2018-07-12 17:10:00",1,1380,132,38,303,629,7304,55
7769,"2018-07-12 18:15:00",1,1207,78,26,301,589,10821,138
7782,"2018-07-12 19:20:00",1,1257,63,42,336,406,5075,80
7825,"2018-07-12 22:55:00",1,3154,119,29,215,691,6226,52
7772,"2018-07-12 18:30:00",1,1258,54,29,320,367,5703,105
7760,"2018-07-12 17:30:00",1,3290,111,40,103,756,5359,48
7777,"2018-07-12 18:55:00",1,1246,44,20,111,552,5606,125
7824,"2018-07-12 22:50:00",1,1231,84,42,209,469,4464,53
7780,"2018-07-12 19:10:00",1,5023,86,32,96,1150,9081,105
7800,"2018-07-12 20:50:00",1,867,65,37,121,247,4361,67
7789,"2018-07-12 19:55:00",1,1236,81,45,84,533,4892,60
7821,"2018-07-12 22:35:00",1,972,73,48,144,414,6336,86
7775,"2018-07-12 18:45:00",1,1181,95,52,359,520,11704,122
7787,"2018-07-12 19:45:00",1,1245,62,37,83,368,4142,66
7791,"2018-07-12 20:05:00",1,793,76,42,240,301,5927,77
7793,"2018-07-12 20:15:00",1,1236,88,45,149,612,5544,63
7803,"2018-07-12 21:05:00",1,452,33,13,115,175,4418,132
7814,"2018-07-12 22:00:00",1,5800,165,34,1241,1499,9573,58
7785,"2018-07-12 19:35:00",1,2216,111,44,566,783,10964,98
7795,"2018-07-12 20:25:00",1,997,74,31,261,441,3672,49
7783,"2018-07-12 19:25:00",1,1229,71,24,230,454,6106,85
7831,"2018-07-12 23:25:00",1,2014,108,54,485,567,4559,42
7797,"2018-07-12 20:35:00",1,5057,232,51,518,1528,16060,69
7806,"2018-07-12 21:20:00",1,2881,59,24,85,758,6962,118
7812,"2018-07-12 21:50:00",1,1251,70,47,80,323,3476,49
7799,"2018-07-12 20:45:00",1,1749,86,40,156,546,6042,70
7802,"2018-07-12 21:00:00",1,363,34,24,99,172,2733,80
7811,"2018-07-12 21:45:00",1,1183,78,34,125,451,3864,49
7813,"2018-07-12 21:55:00",1,2543,98,43,584,800,7663,78
7816,"2018-07-12 22:10:00",1,1315,80,49,148,468,5826,72
7805,"2018-07-12 21:15:00",1,1792,43,14,75,440,4431,103
7810,"2018-07-12 21:40:00",1,362,53,45,182,198,2655,50
7815,"2018-07-12 22:05:00",1,1725,110,50,339,632,7712,70
7809,"2018-07-12 21:35:00",1,664,59,36,85,293,3346,56
7818,"2018-07-12 22:20:00",1,722,74,55,171,282,4774,64
7817,"2018-07-12 22:15:00",1,1868,192,144,206,420,106945,555
7823,"2018-07-12 22:45:00",1,176,45,44,75,110,2162,48
7819,"2018-07-12 22:25:00",1,941,85,46,155,508,6823,80
7826,"2018-07-12 23:00:00",1,532,63,48,244,277,4341,68
7829,"2018-07-12 23:15:00",1,330,53,47,100,193,3431,64
7828,"2018-07-12 23:10:00",1,1226,82,38,143,439,4621,56
7830,"2018-07-12 23:20:00",1,371,42,30,113,209,3157,74
7833,"2018-07-12 23:35:00",1,891,84,41,201,343,3566,42
7832,"2018-07-12 23:30:00",5,751,70,44,88,322,3530,50
7836,"2018-07-12 23:50:00",1,940,89,49,343,397,3748,42
7834,"2018-07-12 23:40:00",1,536,60,52,116,204,3293,54
7837,"2018-07-12 23:55:00",1,923,62,48,256,259,3272,52
7838,"2018-07-13 00:00:00",1,157,40,40,85,98,2735,67
7839,"2018-07-13 00:05:00",1,369,52,38,136,179,3222,61
7840,"2018-07-13 00:10:00",1,1372,92,49,290,447,5112,55
7841,"2018-07-13 00:15:00",1,1348,85,38,422,422,3430,40
7842,"2018-07-13 00:20:00",1,209,34,31,87,116,2455,72
7843,"2018-07-13 00:25:00",1,117,39,36,78,89,2260,57
7844,"2018-07-13 00:30:00",1,730,55,37,96,267,3162,57
8428,"2018-07-15 01:10:00",1,3196,192,49,845,879,8653,45
7879,"2018-07-13 03:25:00",1,1460,88,24,333,458,3196,36
7851,"2018-07-13 01:05:00",1,127,41,39,81,85,2302,55
7869,"2018-07-13 02:35:00",1,1263,63,30,307,339,5217,82
7892,"2018-07-13 04:30:00",1,843,69,101,212,212,1808,26
7866,"2018-07-13 02:20:00",1,1121,61,44,68,276,3160,51
7863,"2018-07-13 02:05:00",1,5077,255,54,1061,1094,12524,49
7848,"2018-07-13 00:50:00",1,128,39,35,70,85,2068,53
7874,"2018-07-13 03:00:00",1,171,43,26,94,144,2677,62
7920,"2018-07-13 06:50:00",1,308,51,27,139,139,1756,34
7860,"2018-07-13 01:50:00",2,160,51,40,120,120,1910,37
7882,"2018-07-13 03:40:00",1,158,38,22,92,92,921,24
7857,"2018-07-13 01:35:00",1,802,58,35,108,225,4028,69
7912,"2018-07-13 06:10:00",1,1265,31,13,65,391,5040,159
7845,"2018-07-13 00:35:00",1,800,50,32,225,251,3313,65
7927,"2018-07-13 07:25:00",1,632,94,76,262,279,3777,40
7877,"2018-07-13 03:15:00",1,1188,122,68,453,469,9398,77
7852,"2018-07-13 01:10:00",1,1226,52,40,87,336,4168,79
7872,"2018-07-13 02:50:00",1,1885,101,48,97,692,5494,54
7897,"2018-07-13 04:55:00",1,5027,165,36,1164,1275,8285,50
7900,"2018-07-13 05:10:00",1,1176,106,38,507,544,6626,62
7854,"2018-07-13 01:20:00",1,836,133,107,281,366,10019,75
7849,"2018-07-13 00:55:00",1,167,48,41,117,120,2121,44
7887,"2018-07-13 04:05:00",1,796,80,38,233,244,2411,30
7867,"2018-07-13 02:25:00",1,890,55,31,224,361,3683,66
7864,"2018-07-13 02:10:00",1,1168,89,46,347,362,3317,37
7880,"2018-07-13 03:30:00",1,1218,144,28,536,536,3026,21
7846,"2018-07-13 00:40:00",1,1141,77,31,293,539,4367,56
7861,"2018-07-13 01:55:00",1,1321,80,49,147,389,4107,51
7858,"2018-07-13 01:40:00",1,1136,65,46,75,302,3610,55
7870,"2018-07-13 02:40:00",1,1158,84,41,304,723,6388,76
7885,"2018-07-13 03:55:00",1,1371,111,43,411,761,7992,72
7855,"2018-07-13 01:25:00",1,946,36,19,239,309,2765,75
7875,"2018-07-13 03:05:00",1,1244,122,26,538,538,3179,26
7889,"2018-07-13 04:15:00",1,338,36,26,112,118,1465,40
7894,"2018-07-13 04:40:00",1,165,32,21,80,80,848,26
7850,"2018-07-13 01:00:00",1,156,38,33,78,96,2097,54
7913,"2018-07-13 06:15:00",1,927,58,29,116,302,2123,36
7883,"2018-07-13 03:45:00",1,194,48,20,135,135,1407,29
7847,"2018-07-13 00:45:00",1,150,41,41,70,84,2218,53
7868,"2018-07-13 02:30:00",1,1183,61,31,508,511,4793,78
7865,"2018-07-13 02:15:00",1,1237,96,33,309,413,5009,52
7891,"2018-07-13 04:25:00",1,165,43,28,98,98,1381,32
7862,"2018-07-13 02:00:00",1,512,58,45,87,167,2399,41
7859,"2018-07-13 01:45:00",1,117,45,41,94,96,2188,48
7873,"2018-07-13 02:55:00",1,102,33,32,64,84,1901,56
7856,"2018-07-13 01:30:00",1,147,36,36,67,103,2439,67
7903,"2018-07-13 05:25:00",1,938,61,28,267,277,3435,56
7878,"2018-07-13 03:20:00",1,170,26,19,72,72,733,28
7916,"2018-07-13 06:30:00",1,1267,118,20,460,622,4150,35
7899,"2018-07-13 05:05:00",1,662,50,16,217,217,1767,35
7871,"2018-07-13 02:45:00",1,1160,76,40,256,394,4647,61
7881,"2018-07-13 03:35:00",1,129,34,24,66,66,1128,33
7876,"2018-07-13 03:10:00",1,89,32,21,55,56,1139,35
7896,"2018-07-13 04:50:00",1,1389,78,29,366,366,2595,33
7909,"2018-07-13 05:55:00",1,1235,75,57,294,294,2250,30
7893,"2018-07-13 04:35:00",1,225,46,24,140,140,1356,29
7918,"2018-07-13 06:40:00",1,252,31,14,116,117,1022,32
7886,"2018-07-13 04:00:00",1,1398,185,40,588,588,6302,34
7884,"2018-07-13 03:50:00",1,886,85,37,234,234,1716,20
7888,"2018-07-13 04:10:00",1,84,35,39,67,67,911,26
7902,"2018-07-13 05:20:00",1,928,75,29,223,236,3099,41
7890,"2018-07-13 04:20:00",1,1225,54,23,53,289,2323,43
7898,"2018-07-13 05:00:00",4,546,106,40,222,222,1496,14
7908,"2018-07-13 05:50:00",1,1332,48,20,308,312,2170,45
7895,"2018-07-13 04:45:00",1,1427,74,18,338,338,2165,29
7910,"2018-07-13 06:00:00",1,1208,61,12,344,580,4283,70
7901,"2018-07-13 05:15:00",1,362,56,35,178,178,1646,29
7906,"2018-07-13 05:40:00",1,1466,38,26,354,369,3130,81
7905,"2018-07-13 05:35:00",1,179,39,33,121,121,1667,42
7907,"2018-07-13 05:45:00",1,171,31,18,88,90,1365,44
7904,"2018-07-13 05:30:00",1,1195,195,21,769,861,5667,29
7911,"2018-07-13 06:05:00",1,1490,139,19,638,638,4048,29
7914,"2018-07-13 06:20:00",1,155,40,25,96,96,1185,29
7922,"2018-07-13 07:00:00",1,854,60,31,232,251,3003,50
7917,"2018-07-13 06:35:00",1,1154,88,26,394,394,3093,35
7919,"2018-07-13 06:45:00",1,1353,65,29,95,339,3012,46
7923,"2018-07-13 07:05:00",1,664,50,20,95,259,2358,47
7915,"2018-07-13 06:25:00",1,169,41,31,98,98,1441,35
7926,"2018-07-13 07:20:00",1,819,62,24,283,283,2010,32
7921,"2018-07-13 06:55:00",1,620,42,18,90,210,1910,45
7924,"2018-07-13 07:10:00",1,756,45,29,81,220,2772,61
7925,"2018-07-13 07:15:00",1,368,52,25,202,206,3104,59
7929,"2018-07-13 07:35:00",1,127,44,41,87,103,2969,67
7928,"2018-07-13 07:30:00",1,1451,70,43,421,454,5313,75
7930,"2018-07-13 07:40:00",1,183,37,28,97,141,3748,99
7931,"2018-07-13 07:45:00",1,3011,74,27,77,786,5613,75
7933,"2018-07-13 07:55:00",1,829,69,44,129,303,5613,81
7932,"2018-07-13 07:50:00",1,1322,82,46,298,411,6514,79
7934,"2018-07-13 08:00:00",1,1273,92,27,293,595,6390,69
7935,"2018-07-13 08:05:00",1,350,30,30,104,167,4425,146
7936,"2018-07-13 08:10:00",1,136,43,44,86,107,2891,66
7959,"2018-07-13 10:05:00",1,149,49,43,83,92,2765,56
7969,"2018-07-13 10:55:00",1,1008,70,47,140,369,5629,80
8004,"2018-07-13 13:50:00",1,2118,82,56,89,504,4979,60
7947,"2018-07-13 09:05:00",1,1191,59,18,125,381,5525,93
7983,"2018-07-13 12:05:00",1,1280,55,42,99,339,4735,86
7944,"2018-07-13 08:50:00",1,1725,64,34,94,437,4313,67
7967,"2018-07-13 10:45:00",1,1435,61,37,89,431,4498,73
7986,"2018-07-13 12:20:00",1,2387,64,19,76,553,4532,70
8002,"2018-07-13 13:40:00",1,477,47,36,91,190,4183,88
7941,"2018-07-13 08:35:00",1,1207,61,30,317,347,4404,72
7937,"2018-07-13 08:15:00",1,358,44,24,92,151,2891,65
7954,"2018-07-13 09:40:00",1,253,47,36,111,146,2422,51
7951,"2018-07-13 09:25:00",1,1343,131,59,542,648,9613,73
7965,"2018-07-13 10:35:00",1,1358,91,46,160,698,7450,81
8013,"2018-07-13 14:35:00",1,714,56,48,96,280,4690,83
7972,"2018-07-13 11:10:00",1,1237,39,22,82,538,7654,193
7957,"2018-07-13 09:55:00",1,5359,134,52,153,1336,10058,75
7960,"2018-07-13 10:10:00",1,1200,76,38,320,478,4269,56
7948,"2018-07-13 09:10:00",1,1006,53,28,106,379,4617,86
7974,"2018-07-13 11:20:00",1,1237,105,41,257,547,5159,49
7938,"2018-07-13 08:20:00",1,279,45,43,80,152,3772,83
7945,"2018-07-13 08:55:00",1,3958,193,47,580,1474,15107,78
7963,"2018-07-13 10:25:00",1,1408,107,44,580,645,8205,76
7942,"2018-07-13 08:40:00",1,146,40,45,83,89,2841,71
7989,"2018-07-13 12:35:00",1,1208,76,42,282,430,7384,96
7992,"2018-07-13 12:50:00",1,1341,86,25,351,351,2858,33
7970,"2018-07-13 11:00:00",1,372,57,45,97,190,4110,71
7976,"2018-07-13 11:30:00",1,241,22,20,75,154,3420,155
7952,"2018-07-13 09:30:00",1,305,55,38,116,171,4092,74
8006,"2018-07-13 14:00:00",1,6173,154,51,136,1563,11243,73
7955,"2018-07-13 09:45:00",1,1272,122,36,604,951,11134,91
7949,"2018-07-13 09:15:00",1,163,49,52,99,115,2910,59
7939,"2018-07-13 08:25:00",1,5604,202,51,1438,1620,11928,59
7980,"2018-07-13 11:50:00",1,2712,151,48,337,869,8948,59
7968,"2018-07-13 10:50:00",1,232,46,31,112,165,2958,64
7961,"2018-07-13 10:15:00",1,809,82,36,140,431,4922,60
7946,"2018-07-13 09:00:00",1,1306,86,41,176,650,8524,98
7943,"2018-07-13 08:45:00",1,925,43,29,74,267,3719,85
7978,"2018-07-13 11:40:00",1,1249,30,17,65,384,4480,149
7958,"2018-07-13 10:00:00",1,503,58,33,172,256,5693,97
7985,"2018-07-13 12:15:00",1,1040,67,36,121,378,4648,69
7940,"2018-07-13 08:30:00",1,5005,161,49,607,1333,12606,78
7966,"2018-07-13 10:40:00",1,351,48,40,98,178,4288,89
8012,"2018-07-13 14:30:00",1,998,55,37,281,322,3962,72
7982,"2018-07-13 12:00:00",4,1208,71,47,310,322,3885,54
7950,"2018-07-13 09:20:00",1,1272,72,38,183,528,6130,84
7953,"2018-07-13 09:35:00",1,1226,95,53,140,772,8367,88
7964,"2018-07-13 10:30:00",1,1109,66,47,208,310,5018,75
7956,"2018-07-13 09:50:00",1,432,51,34,132,207,3453,67
8003,"2018-07-13 13:45:00",1,1232,70,51,120,375,5119,73
8010,"2018-07-13 14:20:00",1,1250,83,52,308,413,6362,76
7971,"2018-07-13 11:05:00",1,916,34,26,171,399,4637,135
7962,"2018-07-13 10:20:00",1,158,43,42,90,111,2580,59
7973,"2018-07-13 11:15:00",1,926,70,45,180,430,4857,69
7988,"2018-07-13 12:30:00",1,313,43,28,113,152,4205,97
7975,"2018-07-13 11:25:00",1,1245,83,40,263,472,5728,69
7991,"2018-07-13 12:45:00",1,2090,132,28,82,934,6248,47
7984,"2018-07-13 12:10:00",1,209,43,43,103,119,2924,67
7977,"2018-07-13 11:35:00",1,417,47,23,140,166,2828,59
8005,"2018-07-13 13:55:00",1,2001,86,38,234,570,6253,72
7979,"2018-07-13 11:45:00",1,167,43,37,91,132,3323,77
7981,"2018-07-13 11:55:00",1,1211,64,40,93,375,4746,74
7987,"2018-07-13 12:25:00",1,792,55,41,229,255,3472,63
7994,"2018-07-13 13:00:00",1,1338,86,43,442,447,4048,47
7995,"2018-07-13 13:05:00",1,5034,72,37,96,1107,11305,155
7996,"2018-07-13 13:10:00",1,414,38,33,109,212,3003,79
7990,"2018-07-13 12:40:00",1,683,52,17,167,244,3839,73
7997,"2018-07-13 13:15:00",1,1233,63,32,340,373,6261,99
7998,"2018-07-13 13:20:00",1,2951,93,37,121,708,5957,64
7993,"2018-07-13 12:55:00",1,171,34,30,89,97,1626,47
7999,"2018-07-13 13:25:00",1,827,51,41,100,236,4269,83
8000,"2018-07-13 13:30:00",1,1290,58,28,315,349,5185,89
8001,"2018-07-13 13:35:00",1,902,57,47,104,308,5842,102
8008,"2018-07-13 14:10:00",1,1296,132,51,320,434,5829,44
8007,"2018-07-13 14:05:00",1,1829,70,30,413,418,3373,48
8009,"2018-07-13 14:15:00",1,331,48,39,111,184,3304,68
8016,"2018-07-13 14:50:00",1,1260,56,38,113,350,4237,75
8018,"2018-07-13 15:00:00",1,342,55,44,110,179,4441,80
8011,"2018-07-13 14:25:00",1,1350,102,29,360,798,10113,99
8015,"2018-07-13 14:45:00",1,1905,105,45,310,854,6733,64
8014,"2018-07-13 14:40:00",1,129,47,47,84,94,2778,59
8017,"2018-07-13 14:55:00",1,417,43,23,168,190,3404,78
8019,"2018-07-13 15:05:00",1,1265,88,41,134,778,6626,75
8020,"2018-07-13 15:10:00",1,1524,109,35,214,587,6153,56
8021,"2018-07-13 15:15:00",1,1184,72,26,310,523,4354,60
8022,"2018-07-13 15:20:00",1,12593,211,42,99,2614,15635,74
8024,"2018-07-13 15:30:00",1,1715,228,54,865,1103,10046,44
8023,"2018-07-13 15:25:00",1,164,46,48,92,111,2838,61
8025,"2018-07-13 15:35:00",1,1181,49,22,85,411,3840,78
8026,"2018-07-13 15:40:00",1,1056,70,43,286,347,4016,57
8027,"2018-07-13 15:45:00",1,1175,90,53,363,549,5131,57
8716,"2018-07-16 01:10:00",1,366,53,47,79,202,3765,71
8031,"2018-07-13 16:05:00",1,176,49,38,94,117,3270,66
8048,"2018-07-13 17:30:00",1,1148,68,30,259,481,4330,63
8074,"2018-07-13 19:40:00",1,177,39,35,70,100,2098,53
8039,"2018-07-13 16:45:00",1,366,33,35,81,167,4949,147
8081,"2018-07-13 20:15:00",1,1437,79,50,105,423,4696,59
8051,"2018-07-13 17:45:00",1,1836,131,46,459,940,8032,61
8063,"2018-07-13 18:45:00",1,2039,83,42,131,827,10129,121
8065,"2018-07-13 18:55:00",1,174,49,43,129,130,2083,42
8054,"2018-07-13 18:00:00",1,371,50,42,99,140,2735,54
8077,"2018-07-13 19:55:00",1,84,41,45,65,69,2006,48
8098,"2018-07-13 21:40:00",1,97,49,54,82,84,2178,44
8032,"2018-07-13 16:10:00",1,559,51,25,184,238,2941,57
8028,"2018-07-13 15:50:00",1,153,34,32,81,104,3775,111
8061,"2018-07-13 18:35:00",1,1256,61,36,138,450,8255,135
8043,"2018-07-13 17:05:00",1,169,44,45,91,111,2336,52
8036,"2018-07-13 16:30:00",1,226,47,37,89,154,2653,56
8046,"2018-07-13 17:20:00",1,1289,71,41,337,474,4762,67
8095,"2018-07-13 21:25:00",6,945,87,47,373,376,4470,51
8059,"2018-07-13 18:25:00",1,675,54,46,90,258,3733,69
8040,"2018-07-13 16:50:00",1,1937,92,41,135,795,7016,76
8049,"2018-07-13 17:35:00",2,215,49,50,99,100,2597,53
8067,"2018-07-13 19:05:00",1,1359,82,37,155,580,5459,66
8033,"2018-07-13 16:15:00",1,96,38,40,72,81,2388,62
8029,"2018-07-13 15:55:00",1,1237,98,47,325,666,7266,74
8085,"2018-07-13 20:35:00",1,1190,55,28,113,363,4317,78
8037,"2018-07-13 16:35:00",1,261,60,36,97,155,3080,51
8057,"2018-07-13 18:15:00",1,1453,57,26,111,593,5997,104
8069,"2018-07-13 19:15:00",1,1148,55,37,134,308,4432,80
8052,"2018-07-13 17:50:00",1,1283,53,30,88,377,4213,79
8071,"2018-07-13 19:25:00",1,1392,65,38,178,423,5988,92
8044,"2018-07-13 17:10:00",1,273,43,43,78,122,2650,61
8080,"2018-07-13 20:10:00",1,237,37,33,78,116,2934,78
8055,"2018-07-13 18:05:00",1,1152,70,45,200,380,5583,79
8034,"2018-07-13 16:20:00",1,345,48,37,107,136,3172,66
8030,"2018-07-13 16:00:00",1,426,51,44,84,156,2257,44
8041,"2018-07-13 16:55:00",1,133,47,44,80,89,2301,48
8047,"2018-07-13 17:25:00",1,339,45,36,87,154,2688,59
8086,"2018-07-13 20:40:00",1,3249,96,39,717,725,5397,56
8038,"2018-07-13 16:40:00",1,345,40,35,109,170,2437,60
8073,"2018-07-13 19:35:00",1,139,46,48,101,112,3022,65
8076,"2018-07-13 19:50:00",1,466,55,43,174,181,2535,46
8050,"2018-07-13 17:40:00",1,2033,63,15,105,633,5678,89
8064,"2018-07-13 18:50:00",1,397,27,27,133,195,4481,162
8084,"2018-07-13 20:30:00",1,1003,60,32,100,467,5113,85
8062,"2018-07-13 18:40:00",1,1194,60,34,100,464,7989,131
8060,"2018-07-13 18:30:00",1,187,46,49,91,120,3780,82
8035,"2018-07-13 16:25:00",1,1356,112,42,439,446,7056,63
8045,"2018-07-13 17:15:00",1,350,48,35,82,176,3533,73
8053,"2018-07-13 17:55:00",1,1202,81,39,399,513,5872,72
8087,"2018-07-13 20:45:00",1,1129,86,45,114,578,5419,63
8042,"2018-07-13 17:00:00",1,838,60,35,182,348,4142,68
8066,"2018-07-13 19:00:00",1,171,43,43,90,109,3433,79
8089,"2018-07-13 20:55:00",1,382,57,50,96,200,3647,63
8058,"2018-07-13 18:20:00",1,129,34,24,80,88,2909,84
8083,"2018-07-13 20:25:00",1,1294,53,36,91,451,4939,92
8056,"2018-07-13 18:10:00",1,312,48,44,97,168,3469,72
8079,"2018-07-13 20:05:00",1,1469,63,10,222,652,6055,96
8068,"2018-07-13 19:10:00",1,154,37,34,88,102,3236,87
8075,"2018-07-13 19:45:00",1,1835,96,42,241,520,5517,57
8070,"2018-07-13 19:20:00",1,856,53,39,96,249,3983,74
8072,"2018-07-13 19:30:00",1,863,64,36,118,309,5076,79
8088,"2018-07-13 20:50:00",1,430,47,32,152,179,3218,68
8092,"2018-07-13 21:10:00",1,1382,83,49,361,402,4655,56
8082,"2018-07-13 20:20:00",1,124,26,24,70,97,3319,125
8078,"2018-07-13 20:00:00",1,1238,63,40,324,327,3343,53
8091,"2018-07-13 21:05:00",1,167,51,47,120,145,3885,76
8090,"2018-07-13 21:00:00",1,1291,63,42,338,366,5035,79
8099,"2018-07-13 21:45:00",5,761,69,45,101,285,3703,53
8106,"2018-07-13 22:20:00",1,407,64,44,156,199,4354,67
8093,"2018-07-13 21:15:00",1,957,86,46,209,482,6727,78
8097,"2018-07-13 21:35:00",1,503,54,39,190,243,3407,62
8103,"2018-07-13 22:05:00",1,185,39,27,80,110,2692,68
8100,"2018-07-13 21:50:00",1,981,83,51,203,446,4663,56
8094,"2018-07-13 21:20:00",5,272,50,43,87,151,3054,61
8096,"2018-07-13 21:30:00",1,5112,141,42,103,1214,8365,59
8102,"2018-07-13 22:00:00",1,1346,100,62,450,468,4737,47
8101,"2018-07-13 21:55:00",1,1198,167,45,318,462,9051,54
8104,"2018-07-13 22:10:00",1,10183,219,31,360,2560,17590,80
8108,"2018-07-13 22:30:00",1,1432,86,48,404,423,3625,42
8105,"2018-07-13 22:15:00",1,1255,91,37,535,546,4689,51
8107,"2018-07-13 22:25:00",1,1780,91,41,448,460,3753,41
8109,"2018-07-13 22:35:00",1,194,48,29,125,125,1635,34
8110,"2018-07-13 22:40:00",1,3619,124,39,74,841,5603,45
8111,"2018-07-13 22:45:00",1,601,56,47,198,212,3003,53
8113,"2018-07-13 22:55:00",1,741,55,36,199,205,2214,40
8112,"2018-07-13 22:50:00",1,153,41,43,87,92,1902,46
8115,"2018-07-13 23:05:00",1,5068,178,45,452,1091,9291,52
8114,"2018-07-13 23:00:00",1,1180,54,37,136,372,4379,81
8116,"2018-07-13 23:10:00",1,1366,112,35,175,350,7405,66
8117,"2018-07-13 23:15:00",1,380,57,38,144,195,2819,49
8118,"2018-07-13 23:20:00",1,3470,154,35,991,1005,6486,42
8166,"2018-07-14 03:20:00",1,115,48,48,86,91,2178,45
8122,"2018-07-13 23:40:00",1,1170,62,29,93,389,3565,57
8169,"2018-07-14 03:35:00",1,1458,121,49,505,758,5973,49
8152,"2018-07-14 02:10:00",1,1198,123,51,611,778,6312,51
8188,"2018-07-14 05:10:00",1,4566,210,56,354,1007,10941,52
8129,"2018-07-14 00:15:00",1,668,75,38,385,387,3474,46
8183,"2018-07-14 04:45:00",1,1885,121,46,114,826,6188,51
8133,"2018-07-14 00:35:00",1,1032,73,49,279,293,3442,47
8147,"2018-07-14 01:45:00",1,767,72,50,222,222,2401,33
8119,"2018-07-13 23:25:00",1,1052,63,41,112,362,4592,72
8126,"2018-07-14 00:00:00",1,1189,69,49,103,328,3837,55
8136,"2018-07-14 00:50:00",1,481,60,45,176,193,3088,51
8150,"2018-07-14 02:00:00",1,1207,91,44,299,299,2374,26
8144,"2018-07-14 01:30:00",1,640,47,30,180,180,2046,43
8123,"2018-07-13 23:45:00",1,1152,103,42,307,309,5684,55
8139,"2018-07-14 01:05:00",1,1307,91,51,348,361,5864,64
8172,"2018-07-14 03:50:00",1,1582,108,43,365,612,6696,62
8175,"2018-07-14 04:05:00",1,1326,117,50,484,488,6482,55
8130,"2018-07-14 00:20:00",1,1232,98,57,247,454,5220,53
8161,"2018-07-14 02:55:00",1,1271,71,47,417,419,4203,59
8191,"2018-07-14 05:25:00",1,1733,73,36,413,421,3745,51
8120,"2018-07-13 23:30:00",1,2433,111,32,566,943,8666,78
8140,"2018-07-14 01:10:00",1,1186,102,48,327,544,4218,41
8127,"2018-07-14 00:05:00",1,237,59,51,142,158,2663,45
8134,"2018-07-14 00:40:00",1,1177,73,48,189,454,6226,85
8157,"2018-07-14 02:35:00",1,1219,76,50,97,340,3590,47
8159,"2018-07-14 02:45:00",1,110,36,34,73,81,2109,58
8124,"2018-07-13 23:50:00",1,1103,57,31,90,293,2931,51
8155,"2018-07-14 02:25:00",1,1503,116,51,346,473,6424,55
8131,"2018-07-14 00:25:00",1,554,55,38,187,195,2825,51
8137,"2018-07-14 00:55:00",1,995,64,44,85,300,4040,63
8148,"2018-07-14 01:50:00",1,1309,95,36,415,558,3810,40
8121,"2018-07-13 23:35:00",1,123,42,39,78,90,2488,58
8163,"2018-07-14 03:05:00",1,1189,94,46,107,523,4556,48
8142,"2018-07-14 01:20:00",1,1673,87,53,100,435,4191,48
8194,"2018-07-14 05:40:00",1,5004,161,53,1064,1075,8413,52
8145,"2018-07-14 01:35:00",3,479,61,51,115,179,2580,42
8192,"2018-07-14 05:30:00",4,947,82,53,289,289,2804,34
8153,"2018-07-14 02:15:00",1,2316,96,54,550,583,5477,57
8128,"2018-07-14 00:10:00",1,975,93,44,331,454,4851,52
8165,"2018-07-14 03:15:00",1,1368,86,43,525,599,5190,60
8125,"2018-07-13 23:55:00",1,1373,90,47,185,472,4952,55
8151,"2018-07-14 02:05:00",3,1240,105,49,364,582,5785,55
8132,"2018-07-14 00:30:00",1,909,75,48,197,362,3874,51
8135,"2018-07-14 00:45:00",1,1563,73,45,125,447,5282,72
8168,"2018-07-14 03:30:00",1,1235,71,46,120,357,4013,56
8171,"2018-07-14 03:45:00",1,172,48,39,83,110,2511,52
8184,"2018-07-14 04:50:00",1,395,51,41,118,180,2484,48
8138,"2018-07-14 01:00:00",7,1443,105,54,274,546,4753,45
8174,"2018-07-14 04:00:00",1,923,66,49,98,295,3743,56
8190,"2018-07-14 05:20:00",1,1187,98,69,267,487,7874,80
8143,"2018-07-14 01:25:00",1,288,52,47,126,142,3298,63
8146,"2018-07-14 01:40:00",1,1375,91,36,312,482,5649,62
8149,"2018-07-14 01:55:00",1,571,73,40,196,281,3446,47
8160,"2018-07-14 02:50:00",1,1335,76,47,84,400,4226,55
