"id","ts","min","max","avg","p50","p95","p99","sum","cnt"
403,"2018-04-29 03:00:00",1,33,2,3,5,5,440,178
386,"2018-04-28 10:00:00",1,32,1,1,4,6,1258,880
425,"2018-04-30 01:00:00",1,50,1,2,4,6,888,562
389,"2018-04-28 13:00:00",1,77,1,1,5,8,1379,768
398,"2018-04-28 22:00:00",1,86,1,2,4,7,664,353
405,"2018-04-29 05:00:00",1,61,1,1,5,7,993,537
390,"2018-04-28 14:00:00",1,33,2,1,6,7,1138,519
412,"2018-04-29 12:00:00",1,1194,2,1,25,26,2459,885
399,"2018-04-28 23:00:00",1,165,2,3,9,10,803,278
416,"2018-04-29 16:00:00",1,621,2,1,7,18,2816,1365
407,"2018-04-29 07:00:00",1,54,1,1,2,5,1211,968
432,"2018-04-30 08:00:00",1,1154,6,3,21,36,5803,929
434,"2018-04-30 10:00:00",1,1397,7,3,26,42,7927,1057
415,"2018-04-29 15:00:00",1,830,2,1,3,34,3441,1342
418,"2018-04-29 18:00:00",1,209,1,1,4,12,2170,1336
427,"2018-04-30 03:00:00",1,23,1,1,3,4,880,708
423,"2018-04-29 23:00:00",1,53,2,1,4,7,3073,1320
433,"2018-04-30 09:00:00",1,586,3,2,20,24,3681,1201
419,"2018-04-29 19:00:00",1,836,2,1,13,30,3682,1507
428,"2018-04-30 04:00:00",1,192,1,1,6,11,1481,808
438,"2018-04-30 14:00:00",1,45,2,1,10,15,2974,1106
426,"2018-04-30 02:00:00",1,1517,6,2,30,31,4003,579
444,"2018-04-30 20:00:00",1,1770,11,3,26,75,18388,1604
439,"2018-04-30 15:00:00",1,1859,3,1,9,14,5123,1492
429,"2018-04-30 05:00:00",1,373,3,1,13,28,4741,1413
430,"2018-04-30 06:00:00",1,1700,5,1,10,62,8808,1726
445,"2018-04-30 21:00:00",1,32,3,3,12,13,2534,661
437,"2018-04-30 13:00:00",1,729,3,2,12,26,3686,1082
443,"2018-04-30 19:00:00",1,49,2,1,11,16,4497,1569
441,"2018-04-30 17:00:00",1,4029,35,1,75,217,84049,2392
440,"2018-04-30 16:00:00",1,51,2,1,11,15,3066,1178
442,"2018-04-30 18:00:00",1,54,2,1,10,17,4081,1699
446,"2018-04-30 22:00:00",1,26,5,6,12,13,2384,447
447,"2018-04-30 23:00:00",1,42,5,5,14,15,2615,503
489,"2018-05-03 07:00:00",1,424,1,1,3,18,4196,2254
456,"2018-05-01 08:00:00",1,288,1,1,3,15,2760,1613
503,"2018-05-03 21:00:00",1,32,1,1,3,5,1665,1142
461,"2018-05-01 13:00:00",1,290,1,1,7,12,3968,2288
453,"2018-05-01 05:00:00",1,56,1,1,3,5,1131,760
483,"2018-05-03 01:00:00",1,20,1,1,2,4,1107,895
460,"2018-05-01 12:00:00",1,303,1,1,1,14,3317,2378
491,"2018-05-03 09:00:00",1,1801,2,1,3,45,4650,1787
514,"2018-05-04 08:00:00",1,1190,2,1,4,31,4050,1769
458,"2018-05-01 10:00:00",1,682,2,1,2,10,2872,1434
505,"2018-05-03 23:00:00",1,201,1,1,3,10,3470,1884
480,"2018-05-02 08:00:00",1,329,1,1,8,14,2617,1514
502,"2018-05-03 20:00:00",1,644,2,1,3,15,2678,1088
484,"2018-05-03 02:00:00",1,33,1,1,3,4,1040,712
470,"2018-05-01 22:00:00",1,31,1,1,3,6,1538,1122
462,"2018-05-01 14:00:00",1,251,1,1,4,9,2178,1402
452,"2018-05-01 04:00:00",1,318,6,3,15,16,1396,226
494,"2018-05-03 12:00:00",1,784,2,1,3,29,3411,1628
454,"2018-05-01 06:00:00",1,76,1,1,3,8,1624,1070
478,"2018-05-02 06:00:00",1,453,1,1,2,20,3646,2165
448,"2018-05-01 00:00:00",1,33,7,6,15,15,2637,373
487,"2018-05-03 05:00:00",1,527,1,1,3,23,3309,1794
506,"2018-05-04 00:00:00",1,40,1,1,5,9,1761,909
485,"2018-05-03 03:00:00",1,38,1,1,4,5,1168,595
450,"2018-05-01 02:00:00",1,36,3,3,6,6,984,276
522,"2018-05-04 16:00:00",1,38,1,1,5,8,1602,1006
481,"2018-05-02 09:00:00",1,61,1,1,2,6,1199,925
449,"2018-05-01 01:00:00",1,30,4,4,8,9,1665,336
451,"2018-05-01 03:00:00",1,2262,32,2,52,53,9177,285
459,"2018-05-01 11:00:00",1,1198,6,1,2,30,10671,1727
472,"2018-05-02 00:00:00",1,45,1,1,4,5,1062,728
469,"2018-05-01 21:00:00",1,52,1,1,3,6,1716,1204
474,"2018-05-02 02:00:00",1,31,1,1,3,6,1185,839
455,"2018-05-01 07:00:00",1,2350,9,1,30,73,14963,1630
463,"2018-05-01 15:00:00",1,1782,8,1,32,62,13810,1581
525,"2018-05-04 19:00:00",1,40,1,1,3,5,1459,1085
493,"2018-05-03 11:00:00",1,1701,3,1,16,59,6345,1836
482,"2018-05-03 00:00:00",1,281,1,1,3,9,1275,694
457,"2018-05-01 09:00:00",1,1534,4,1,9,32,7418,1751
468,"2018-05-01 20:00:00",1,273,1,1,3,9,2142,1401
492,"2018-05-03 10:00:00",1,3194,7,1,2,61,14512,1862
466,"2018-05-01 18:00:00",1,94,1,1,2,7,2462,1832
467,"2018-05-01 19:00:00",1,3328,9,1,51,54,22830,2440
464,"2018-05-01 16:00:00",1,1622,6,1,25,59,9173,1458
476,"2018-05-02 04:00:00",1,116,2,1,5,13,2358,1113
465,"2018-05-01 17:00:00",1,775,2,1,4,38,4800,2170
473,"2018-05-02 01:00:00",1,51,1,1,3,6,1352,832
471,"2018-05-01 23:00:00",1,107,1,1,5,11,1928,977
513,"2018-05-04 07:00:00",1,2104,3,1,5,43,7485,2230
517,"2018-05-04 11:00:00",1,52,1,1,4,11,2988,1531
495,"2018-05-03 13:00:00",1,1773,6,1,8,36,6124,954
507,"2018-05-04 01:00:00",1,27,2,1,6,7,2117,792
497,"2018-05-03 15:00:00",1,411,1,1,2,13,2089,1153
510,"2018-05-04 04:00:00",1,132,2,1,9,21,3212,1102
475,"2018-05-02 03:00:00",1,36,1,1,2,5,1068,791
486,"2018-05-03 04:00:00",1,184,2,1,5,12,1546,693
521,"2018-05-04 15:00:00",1,62,2,1,7,9,1414,696
477,"2018-05-02 05:00:00",1,52,1,1,2,7,2601,1959
511,"2018-05-04 05:00:00",1,1124,2,1,10,31,5833,2522
479,"2018-05-02 07:00:00",1,658,1,1,3,21,2725,1392
499,"2018-05-03 17:00:00",1,61,1,1,3,7,2779,1822
488,"2018-05-03 06:00:00",1,625,1,1,1,10,3765,2400
490,"2018-05-03 08:00:00",1,45,1,1,2,4,1974,1681
500,"2018-05-03 18:00:00",1,989,3,1,6,34,5364,1687
501,"2018-05-03 19:00:00",1,40,1,1,4,6,2126,1281
508,"2018-05-04 02:00:00",1,41,2,2,6,9,2450,961
496,"2018-05-03 14:00:00",1,32,1,1,3,6,1503,1076
512,"2018-05-04 06:00:00",1,137,1,1,2,13,3399,2406
498,"2018-05-03 16:00:00",1,146,1,1,5,6,1877,1452
516,"2018-05-04 10:00:00",1,61,1,1,3,12,2509,1609
504,"2018-05-03 22:00:00",1,29,1,1,3,5,1723,1100
509,"2018-05-04 03:00:00",1,29,1,1,5,8,1905,1035
520,"2018-05-04 14:00:00",1,63,1,1,7,11,1991,1102
515,"2018-05-04 09:00:00",1,1652,3,1,7,55,5225,1370
518,"2018-05-04 12:00:00",1,30,1,1,7,9,1280,657
523,"2018-05-04 17:00:00",1,672,1,1,2,17,2513,1422
524,"2018-05-04 18:00:00",1,3937,42,1,75,111,68388,1593
519,"2018-05-04 13:00:00",1,30,1,1,5,9,1759,1103
526,"2018-05-04 20:00:00",1,2234,5,1,40,42,5864,980
528,"2018-05-04 22:00:00",1,31,2,2,6,6,787,325
529,"2018-05-04 23:00:00",1,24,1,1,4,4,443,246
527,"2018-05-04 21:00:00",1,35,2,2,8,9,1339,493
530,"2018-05-05 00:00:00",1,22,1,1,4,4,561,336
531,"2018-05-05 01:00:00",1,52,2,2,6,7,791,315
532,"2018-05-05 02:00:00",1,32,2,2,5,6,667,231
533,"2018-05-05 03:00:00",1,31,2,2,4,4,621,227
534,"2018-05-05 04:00:00",1,135,2,3,8,10,1037,403
537,"2018-05-05 07:00:00",1,79,1,1,3,6,1343,979
535,"2018-05-05 05:00:00",1,61,2,1,7,9,1313,548
536,"2018-05-05 06:00:00",1,48,1,1,5,9,1569,953
538,"2018-05-05 08:00:00",1,3183,16,1,39,60,18482,1108
566,"2018-05-06 12:00:00",1,2939,28,1,50,74,38069,1359
587,"2018-05-07 09:00:00",1,34,1,1,2,5,1397,986
610,"2018-05-08 08:00:00",1,1227,4,1,12,59,8361,2040
581,"2018-05-07 03:00:00",1,28,1,1,2,4,840,621
545,"2018-05-05 15:00:00",1,3387,25,1,59,76,40400,1581
595,"2018-05-07 17:00:00",1,58,2,1,9,15,3767,1700
577,"2018-05-06 23:00:00",1,31,2,3,5,5,740,274
561,"2018-05-06 07:00:00",1,34,1,1,5,6,1408,896
549,"2018-05-05 19:00:00",1,129,1,1,4,8,1662,1152
542,"2018-05-05 12:00:00",1,339,1,1,4,14,2104,1064
553,"2018-05-05 23:00:00",1,16,1,1,3,4,980,692
555,"2018-05-06 01:00:00",1,24,1,1,4,5,941,549
548,"2018-05-05 18:00:00",1,27,1,1,4,7,1791,1245
613,"2018-05-08 11:00:00",1,285,1,1,3,11,2293,1550
559,"2018-05-06 05:00:00",1,60,1,2,4,7,1460,921
541,"2018-05-05 11:00:00",1,44,1,1,4,8,1925,1118
544,"2018-05-05 14:00:00",1,24400,25,1,412,415,26273,1049
540,"2018-05-05 10:00:00",1,121,1,1,4,11,2040,1166
556,"2018-05-06 02:00:00",1,30,1,1,4,6,1079,639
539,"2018-05-05 09:00:00",1,1687,7,1,28,42,9862,1385
564,"2018-05-06 10:00:00",1,248,1,1,4,10,2117,1282
560,"2018-05-06 06:00:00",1,41,1,1,3,6,1853,1309
554,"2018-05-06 00:00:00",1,16,1,2,3,4,992,706
547,"2018-05-05 17:00:00",1,131,1,1,5,12,2593,1320
573,"2018-05-06 19:00:00",1,78,1,1,3,7,2296,1690
572,"2018-05-06 18:00:00",1,408,3,1,3,13,7341,2430
603,"2018-05-08 01:00:00",1,38,5,5,13,13,2267,382
592,"2018-05-07 14:00:00",1,1550,7,1,18,39,9656,1368
551,"2018-05-05 21:00:00",1,31,1,2,4,4,747,498
557,"2018-05-06 03:00:00",1,29,1,2,5,5,986,570
590,"2018-05-07 12:00:00",1,47,2,1,8,12,2088,857
546,"2018-05-05 16:00:00",1,459,2,1,5,9,4222,1551
575,"2018-05-06 21:00:00",1,34,1,1,4,6,1009,608
550,"2018-05-05 20:00:00",1,224,1,1,4,10,1559,899
565,"2018-05-06 11:00:00",1,504,2,1,8,17,4511,1630
543,"2018-05-05 13:00:00",1,49,2,1,5,10,3186,1352
586,"2018-05-07 08:00:00",1,43,1,1,2,7,2175,1641
552,"2018-05-05 22:00:00",1,16,1,1,2,3,765,608
569,"2018-05-06 15:00:00",1,1902,7,1,20,58,8430,1140
580,"2018-05-07 02:00:00",1,31,1,1,3,4,939,747
606,"2018-05-08 04:00:00",1,496,5,4,24,26,3996,697
562,"2018-05-06 08:00:00",1,1495,3,1,3,30,2911,887
558,"2018-05-06 04:00:00",1,274,3,6,11,17,2182,727
567,"2018-05-06 13:00:00",1,1605,3,1,13,33,4094,1165
588,"2018-05-07 10:00:00",1,986,3,1,26,48,3480,873
608,"2018-05-08 06:00:00",1,41,2,1,11,15,3320,1121
582,"2018-05-07 04:00:00",1,183,1,1,4,12,1781,1023
584,"2018-05-07 06:00:00",1,136,1,1,3,12,3240,2140
570,"2018-05-06 16:00:00",1,1541,7,1,21,51,10390,1367
609,"2018-05-08 07:00:00",1,111,3,2,11,19,3911,1272
585,"2018-05-07 07:00:00",1,1680,3,1,4,55,5291,1613
583,"2018-05-07 05:00:00",1,356,1,1,3,14,2828,1850
563,"2018-05-06 09:00:00",1,301,2,1,9,12,1670,811
599,"2018-05-07 21:00:00",1,37,3,3,11,12,2024,623
614,"2018-05-08 12:00:00",1,39,1,1,2,6,1724,1329
571,"2018-05-06 17:00:00",1,31,1,1,2,5,1585,1125
579,"2018-05-07 01:00:00",1,337,2,1,4,10,1668,741
568,"2018-05-06 14:00:00",1,54,1,1,4,6,1169,660
591,"2018-05-07 13:00:00",1,281,2,1,9,16,2718,979
602,"2018-05-08 00:00:00",1,46,5,4,12,12,1806,354
574,"2018-05-06 20:00:00",1,490,3,1,10,21,2464,768
576,"2018-05-06 22:00:00",1,34,1,2,5,5,671,350
578,"2018-05-07 00:00:00",1,16,1,2,3,5,889,668
594,"2018-05-07 16:00:00",1,319,2,1,9,19,3312,1278
596,"2018-05-07 18:00:00",1,770,2,1,8,26,4621,1714
600,"2018-05-07 22:00:00",1,33,3,3,11,12,1881,488
593,"2018-05-07 15:00:00",1,305,2,1,7,23,3100,1201
589,"2018-05-07 11:00:00",1,973,3,1,6,28,2831,884
597,"2018-05-07 19:00:00",1,808,3,1,10,35,5313,1403
617,"2018-05-08 15:00:00",1,36,1,1,6,10,3022,1785
598,"2018-05-07 20:00:00",1,503,3,2,12,23,3590,941
601,"2018-05-07 23:00:00",1,40,5,4,14,14,1982,372
611,"2018-05-08 09:00:00",1,753,2,1,5,26,4016,1807
605,"2018-05-08 03:00:00",1,38,6,6,13,13,2637,424
615,"2018-05-08 13:00:00",1,1052,3,1,8,33,5935,1899
604,"2018-05-08 02:00:00",1,51,6,6,13,13,2533,405
607,"2018-05-08 05:00:00",1,61,3,2,12,17,3338,974
612,"2018-05-08 10:00:00",1,1470,6,1,21,71,11146,1721
616,"2018-05-08 14:00:00",1,298,1,1,4,9,3095,1728
620,"2018-05-08 18:00:00",1,914,2,1,3,18,3752,1662
618,"2018-05-08 16:00:00",1,1189,3,1,3,31,4946,1510
619,"2018-05-08 17:00:00",1,31,1,1,3,8,1876,1229
622,"2018-05-08 20:00:00",1,564,2,1,7,20,4145,1461
621,"2018-05-08 19:00:00",1,301,1,1,3,16,3003,1871
623,"2018-05-08 21:00:00",1,35,1,1,3,4,1850,1344
624,"2018-05-08 22:00:00",1,28,1,1,2,5,1103,861
625,"2018-05-08 23:00:00",1,34,1,1,2,5,1359,1017
627,"2018-05-09 01:00:00",1,41,1,1,3,6,1056,724
626,"2018-05-09 00:00:00",1,29,1,1,3,4,1127,798
628,"2018-05-09 02:00:00",1,29,1,1,4,5,1116,790
629,"2018-05-09 03:00:00",1,2860,10,1,11,53,7180,653
675,"2018-05-11 01:00:00",1,68,3,2,11,14,5904,1623
676,"2018-05-11 02:00:00",1,274,4,2,11,18,6710,1520
679,"2018-05-11 05:00:00",1,406,3,1,13,20,9919,2680
701,"2018-05-12 03:00:00",1,27,4,4,10,11,4039,830
659,"2018-05-10 09:00:00",1,100,1,1,1,6,1701,1320
651,"2018-05-10 01:00:00",1,16,1,1,2,4,1099,882
630,"2018-05-09 04:00:00",1,865,2,1,6,27,2836,983
633,"2018-05-09 07:00:00",1,6252,192,1,134,190,422022,2192
671,"2018-05-10 21:00:00",1,38,3,3,10,12,4435,1113
681,"2018-05-11 07:00:00",1,1698,4,1,11,15,10493,2595
702,"2018-05-12 04:00:00",1,563,5,3,15,24,5873,1147
668,"2018-05-10 18:00:00",1,1675,2,1,2,47,6437,2332
637,"2018-05-09 11:00:00",1,474,1,1,2,12,2054,1364
680,"2018-05-11 06:00:00",1,339,3,1,10,23,8649,2550
686,"2018-05-11 12:00:00",1,2713,13,3,41,62,19053,1459
691,"2018-05-11 17:00:00",1,105,3,2,12,16,6163,1710
652,"2018-05-10 02:00:00",1,33,1,1,4,5,1110,783
640,"2018-05-09 14:00:00",1,3036,7,1,59,70,5197,713
660,"2018-05-10 10:00:00",1,144,1,1,4,9,2042,1360
635,"2018-05-09 09:00:00",1,1062,2,1,19,24,4062,1445
697,"2018-05-11 23:00:00",1,37,4,4,11,14,4904,1002
658,"2018-05-10 08:00:00",1,677,2,1,3,26,3005,1283
646,"2018-05-09 20:00:00",1,1048,2,1,4,36,4348,1972
662,"2018-05-10 12:00:00",1,38,1,1,3,7,1948,1351
642,"2018-05-09 16:00:00",1,1608,3,1,31,46,5962,1618
693,"2018-05-11 19:00:00",1,46,4,3,12,15,6273,1471
647,"2018-05-09 21:00:00",1,723,2,1,4,18,2712,1276
638,"2018-05-09 12:00:00",1,303,1,1,2,9,1463,956
631,"2018-05-09 05:00:00",1,68,1,1,2,9,2667,1875
643,"2018-05-09 17:00:00",1,507,1,1,5,26,4098,2142
666,"2018-05-10 16:00:00",1,3993,25,1,95,154,51912,2009
645,"2018-05-09 19:00:00",1,352,1,1,2,12,3027,2217
696,"2018-05-11 22:00:00",1,32,4,4,12,14,5636,1171
663,"2018-05-10 13:00:00",1,42,1,1,5,8,1082,598
656,"2018-05-10 06:00:00",1,917,2,1,3,35,4893,2416
644,"2018-05-09 18:00:00",1,747,1,1,6,18,3973,2251
634,"2018-05-09 08:00:00",1,422,1,1,2,12,2440,1699
655,"2018-05-10 05:00:00",1,211,1,1,2,9,3080,2123
632,"2018-05-09 06:00:00",1,590,1,1,2,22,3390,1854
657,"2018-05-10 07:00:00",1,3687,18,1,74,127,34375,1898
650,"2018-05-10 00:00:00",1,48,1,1,3,5,1097,783
641,"2018-05-09 15:00:00",1,586,2,1,15,26,3244,1382
670,"2018-05-10 20:00:00",1,1485,5,1,15,33,11195,2108
692,"2018-05-11 18:00:00",1,52,4,2,10,13,4748,1182
682,"2018-05-11 08:00:00",1,1620,4,1,12,78,12139,2598
653,"2018-05-10 03:00:00",1,49,1,1,5,7,1593,889
665,"2018-05-10 15:00:00",1,1528,3,1,5,57,7270,1843
636,"2018-05-09 10:00:00",1,47,1,1,1,5,1879,1618
648,"2018-05-09 22:00:00",1,43,1,1,3,8,1906,1354
639,"2018-05-09 13:00:00",1,1814,12,1,21,80,9080,754
664,"2018-05-10 14:00:00",1,987,4,1,18,26,4503,937
649,"2018-05-09 23:00:00",1,31,1,1,2,5,1348,1015
669,"2018-05-10 19:00:00",1,93,2,1,9,16,5738,2433
688,"2018-05-11 14:00:00",1,63,3,3,12,16,5636,1514
654,"2018-05-10 04:00:00",1,384,1,1,3,15,1940,981
672,"2018-05-10 22:00:00",1,318,6,5,11,22,5551,872
704,"2018-05-12 06:00:00",1,46,4,2,10,14,5528,1364
661,"2018-05-10 11:00:00",1,127,1,1,2,8,2065,1561
674,"2018-05-11 00:00:00",1,38,4,4,11,13,5748,1175
678,"2018-05-11 04:00:00",1,292,4,2,12,23,6764,1563
694,"2018-05-11 20:00:00",1,256,4,3,12,14,6492,1375
684,"2018-05-11 10:00:00",1,2500,5,1,44,74,15824,2690
683,"2018-05-11 09:00:00",1,44,2,1,11,16,7086,2382
667,"2018-05-10 17:00:00",1,289,1,1,2,16,3182,2112
673,"2018-05-10 23:00:00",1,28,4,4,12,14,5418,1132
677,"2018-05-11 03:00:00",1,546,5,3,12,22,5928,1185
706,"2018-05-12 08:00:00",1,45,3,2,10,11,3988,1110
699,"2018-05-12 01:00:00",1,27,4,4,11,13,5166,1107
689,"2018-05-11 15:00:00",1,218,3,2,14,19,7457,2104
707,"2018-05-12 09:00:00",1,27,4,4,11,12,4063,990
685,"2018-05-11 11:00:00",1,1504,6,3,26,41,8240,1229
687,"2018-05-11 13:00:00",1,1370,6,3,13,40,7619,1251
690,"2018-05-11 16:00:00",1,583,3,2,11,25,7802,1972
695,"2018-05-11 21:00:00",1,711,4,3,11,24,5521,1106
698,"2018-05-12 00:00:00",1,37,5,5,12,13,5182,989
700,"2018-05-12 02:00:00",1,55,5,4,13,15,5888,1063
703,"2018-05-12 05:00:00",1,30,4,2,11,14,5869,1433
708,"2018-05-12 10:00:00",1,19,3,3,10,12,4538,1221
710,"2018-05-12 12:00:00",1,33,7,6,13,14,5083,684
705,"2018-05-12 07:00:00",1,40,3,2,10,13,4796,1392
709,"2018-05-12 11:00:00",1,27,5,4,12,13,3867,733
712,"2018-05-12 14:00:00",1,25,4,3,9,11,3286,776
711,"2018-05-12 13:00:00",1,41,4,3,9,12,3581,772
713,"2018-05-12 15:00:00",1,1144,5,2,26,30,8207,1550
714,"2018-05-12 16:00:00",1,48,1,1,3,6,1950,1510
715,"2018-05-12 17:00:00",1,321,1,1,7,10,1763,1160
716,"2018-05-12 18:00:00",1,1405,3,1,2,28,3523,966
717,"2018-05-12 19:00:00",1,39,2,1,4,7,2210,860
718,"2018-05-12 20:00:00",1,243,5,4,12,20,3885,667
719,"2018-05-12 21:00:00",1,37,4,3,6,7,2425,521
720,"2018-05-12 22:00:00",1,1789,11,2,21,46,6613,594
728,"2018-05-13 06:00:00",1,33,1,1,3,4,1364,1054
752,"2018-05-14 06:00:00",1,2629,31,25,51,76,21502,673
775,"2018-05-15 05:00:00",1,32,1,1,2,4,1459,1204
768,"2018-05-14 22:00:00",1,25,1,1,3,5,1213,914
741,"2018-05-13 19:00:00",1,735,2,1,14,27,2879,979
730,"2018-05-13 08:00:00",1,1283,4,1,19,31,6141,1281
770,"2018-05-15 00:00:00",1,41,1,1,5,6,1395,801
753,"2018-05-14 07:00:00",1,62,12,15,19,21,15507,1259
783,"2018-05-15 13:00:00",1,31,1,1,2,5,1523,1112
762,"2018-05-14 16:00:00",1,838,3,1,11,31,5019,1628
754,"2018-05-14 08:00:00",1,1806,4,1,2,52,4806,1172
780,"2018-05-15 10:00:00",1,74,1,1,2,4,1572,1269
724,"2018-05-13 02:00:00",1,29,2,1,4,4,611,240
746,"2018-05-14 00:00:00",1,61,17,18,23,24,8693,493
733,"2018-05-13 11:00:00",1,33,1,1,2,5,1207,882
740,"2018-05-13 18:00:00",1,17,1,1,2,3,1019,867
766,"2018-05-14 20:00:00",1,389,1,1,3,13,2437,1431
773,"2018-05-15 03:00:00",1,33,1,1,3,5,888,642
722,"2018-05-13 00:00:00",1,51,2,2,4,5,904,357
781,"2018-05-15 11:00:00",1,1021,2,1,2,33,3300,1317
786,"2018-05-15 16:00:00",1,709,2,1,7,20,3339,1612
743,"2018-05-13 21:00:00",1,52,1,1,3,5,1317,846
729,"2018-05-13 07:00:00",1,81,1,1,2,7,2131,1652
725,"2018-05-13 03:00:00",1,15,1,1,4,4,557,282
776,"2018-05-15 06:00:00",1,648,2,2,3,10,5490,2074
731,"2018-05-13 09:00:00",1,74,1,1,4,6,1189,730
760,"2018-05-14 14:00:00",1,1205,3,1,19,27,4376,1385
755,"2018-05-14 09:00:00",1,1598,10,1,27,36,14094,1298
738,"2018-05-13 16:00:00",1,16,1,1,2,3,630,486
726,"2018-05-13 04:00:00",1,33,1,1,3,4,674,501
739,"2018-05-13 17:00:00",1,1192,2,1,27,29,2123,709
751,"2018-05-14 05:00:00",1,118,37,38,45,48,36579,983
736,"2018-05-13 14:00:00",1,1587,5,1,36,37,2129,395
734,"2018-05-13 12:00:00",1,35,1,1,2,4,1487,1232
727,"2018-05-13 05:00:00",1,66,1,1,4,7,1116,692
749,"2018-05-14 03:00:00",1,331,34,35,41,53,21001,604
745,"2018-05-13 23:00:00",1,39,18,19,25,26,11470,626
774,"2018-05-15 04:00:00",1,81,1,1,3,6,1334,939
721,"2018-05-12 23:00:00",1,37,2,1,5,5,952,439
767,"2018-05-14 21:00:00",1,19,1,1,2,4,1392,1078
737,"2018-05-13 15:00:00",1,42,1,1,6,7,1124,623
723,"2018-05-13 01:00:00",1,28,1,1,5,7,2605,1528
761,"2018-05-14 15:00:00",1,23,1,1,2,3,1375,1193
763,"2018-05-14 17:00:00",1,2840,8,1,19,72,17576,1973
789,"2018-05-15 19:00:00",1,3215,6,1,24,78,12330,1791
759,"2018-05-14 13:00:00",1,855,3,1,4,36,2697,723
758,"2018-05-14 12:00:00",1,1979,8,1,29,75,12388,1450
732,"2018-05-13 10:00:00",1,49,1,1,4,8,1515,1001
735,"2018-05-13 13:00:00",1,756,1,1,2,17,2416,1347
744,"2018-05-13 22:00:00",1,32,4,5,10,11,2573,520
742,"2018-05-13 20:00:00",1,720,3,1,14,19,4090,1084
747,"2018-05-14 01:00:00",1,38,17,17,24,24,10021,561
748,"2018-05-14 02:00:00",1,66,19,18,25,25,9150,478
750,"2018-05-14 04:00:00",1,119,34,35,43,45,16210,465
757,"2018-05-14 11:00:00",1,414,1,1,9,19,2677,1397
764,"2018-05-14 18:00:00",1,150,1,1,2,7,1812,1364
756,"2018-05-14 10:00:00",1,467,2,1,2,18,2689,1300
769,"2018-05-14 23:00:00",1,45,1,2,3,4,1040,658
777,"2018-05-15 07:00:00",1,319,1,1,7,9,1924,1066
779,"2018-05-15 09:00:00",1,24,1,1,3,4,1949,1112
785,"2018-05-15 15:00:00",1,199,1,1,3,5,1719,1012
782,"2018-05-15 12:00:00",1,36,1,1,2,5,1238,959
772,"2018-05-15 02:00:00",1,28,1,1,2,4,1030,786
765,"2018-05-14 19:00:00",1,1239,3,1,7,23,5372,1499
787,"2018-05-15 17:00:00",1,679,1,1,2,6,2962,1872
771,"2018-05-15 01:00:00",1,37,1,1,3,5,1145,730
792,"2018-05-15 22:00:00",1,29,1,1,2,4,1459,1161
790,"2018-05-15 20:00:00",1,299,1,1,2,6,2056,1380
795,"2018-05-16 01:00:00",1,1928,5,1,9,38,3428,660
801,"2018-05-16 07:00:00",1,45,1,1,3,8,2391,1732
778,"2018-05-15 08:00:00",1,832,3,2,3,22,2430,800
796,"2018-05-16 02:00:00",1,44,1,1,3,6,1205,831
794,"2018-05-16 00:00:00",1,23,1,1,2,4,931,721
784,"2018-05-15 14:00:00",1,1275,2,1,3,26,2939,1366
791,"2018-05-15 21:00:00",1,33,1,1,2,4,1157,911
788,"2018-05-15 18:00:00",1,36,1,1,2,7,2608,1979
798,"2018-05-16 04:00:00",1,1035,3,1,22,23,2190,698
797,"2018-05-16 03:00:00",1,24,1,1,4,5,822,524
793,"2018-05-15 23:00:00",1,37,1,1,3,6,1190,882
799,"2018-05-16 05:00:00",1,532,2,1,5,18,3360,1606
802,"2018-05-16 08:00:00",1,678,4,1,11,28,7612,1811
800,"2018-05-16 06:00:00",1,808,2,1,6,29,4995,1934
803,"2018-05-16 09:00:00",1,1577,4,1,21,44,10190,2387
804,"2018-05-16 10:00:00",1,2268,6,1,35,69,10616,1574
805,"2018-05-16 11:00:00",1,258,1,1,6,20,3461,1761
806,"2018-05-16 12:00:00",1,30,2,1,7,12,2170,1072
808,"2018-05-16 14:00:00",1,3862,15,1,51,54,25658,1702
807,"2018-05-16 13:00:00",1,34,1,1,6,10,2087,1094
809,"2018-05-16 15:00:00",1,242,1,1,2,3,2588,2129
810,"2018-05-16 16:00:00",1,737,2,1,10,26,5872,2107
811,"2018-05-16 17:00:00",1,474,2,1,8,33,7375,2584
856,"2018-05-18 14:00:00",1,3657,32,1,66,77,43059,1329
859,"2018-05-18 17:00:00",1,598,3,1,3,18,8092,2218
835,"2018-05-17 17:00:00",1,820,2,1,5,24,3145,1410
838,"2018-05-17 20:00:00",1,33,1,1,2,6,1941,1462
829,"2018-05-17 11:00:00",1,1495,2,1,2,43,4071,1478
847,"2018-05-18 05:00:00",1,367,1,1,5,13,1854,955
825,"2018-05-17 07:00:00",1,1145,4,1,11,64,7866,1896
875,"2018-05-19 09:00:00",1,1026,5,1,7,24,5263,897
863,"2018-05-18 21:00:00",1,34,1,1,5,6,1301,700
852,"2018-05-18 10:00:00",1,2411,9,1,42,49,16062,1759
820,"2018-05-17 02:00:00",1,32,3,1,11,13,3186,957
841,"2018-05-17 23:00:00",1,29,1,1,5,5,750,380
824,"2018-05-17 06:00:00",1,2148,3,1,10,51,9367,2502
823,"2018-05-17 05:00:00",1,64,2,1,10,18,5179,2367
822,"2018-05-17 04:00:00",1,194,3,1,17,22,4307,1189
818,"2018-05-17 00:00:00",1,39,2,2,10,13,2700,962
