"id","ts","min","max","avg","sum","cnt"
310,"2018-06-28 14:00:00",521,484650,8196,10655263,1300
349,"2018-06-30 05:00:00",414,980823,8723,8418237,965
354,"2018-06-30 10:00:00",401,980835,8840,16522255,1869
351,"2018-06-30 07:00:00",457,346221,6894,23249392,3372
307,"2018-06-28 11:00:00",225,524558,10289,8818489,857
313,"2018-06-28 17:00:00",225,276675,7607,9623176,1265
359,"2018-06-30 15:00:00",344,880614,8384,12183269,1453
347,"2018-06-30 03:00:00",578,103047,6623,9207311,1390
331,"2018-06-29 11:00:00",514,524518,9715,10356966,1066
322,"2018-06-29 02:00:00",514,125882,7143,9208214,1289
364,"2018-06-30 20:00:00",291,980398,7537,8562580,1136
353,"2018-06-30 09:00:00",579,607967,7678,11571354,1507
338,"2018-06-29 18:00:00",421,2423198,14928,16525658,1107
337,"2018-06-29 17:00:00",378,989927,13160,13120860,997
339,"2018-06-29 19:00:00",225,479459,8259,9515196,1152
360,"2018-06-30 16:00:00",587,980762,9547,9174911,961
336,"2018-06-29 16:00:00",324,980411,11033,11254265,1020
340,"2018-06-29 20:00:00",464,980311,11753,12611847,1073
350,"2018-06-30 06:00:00",225,5664938,9238,31069156,3363
363,"2018-06-30 19:00:00",225,980951,13417,14785750,1102
361,"2018-06-30 17:00:00",521,487445,7644,7751809,1014
367,"2018-06-30 23:00:00",506,161705,6826,7413435,1086
366,"2018-06-30 22:00:00",511,207784,6360,7276866,1144
446,"2018-07-04 06:00:00",398,249590,6930,11172388,1612
400,"2018-07-02 08:00:00",531,5205976,17670,13270919,751
424,"2018-07-03 08:00:00",470,1492690,13217,24201180,1831
413,"2018-07-02 21:00:00",447,400497,9593,11108980,1158
370,"2018-07-01 02:00:00",521,257225,6892,7002853,1016
379,"2018-07-01 11:00:00",489,1204987,11297,8574546,759
374,"2018-07-01 06:00:00",514,524550,11277,15021121,1332
386,"2018-07-01 18:00:00",518,1721132,13660,9931297,727
368,"2018-07-01 00:00:00",344,159608,6736,6837447,1015
401,"2018-07-02 09:00:00",414,763862,11137,9723210,873
415,"2018-07-02 23:00:00",436,207723,6889,8136480,1181
402,"2018-07-02 10:00:00",291,2612910,12080,9712970,804
380,"2018-07-01 12:00:00",450,1579845,12945,7689637,594
403,"2018-07-02 11:00:00",225,861052,10922,9841135,901
371,"2018-07-01 03:00:00",484,262888,7167,7461297,1041
375,"2018-07-01 07:00:00",225,317811,9134,4585493,502
387,"2018-07-01 19:00:00",318,1987707,22079,15985594,724
404,"2018-07-02 12:00:00",469,972746,10950,10030668,916
388,"2018-07-01 20:00:00",520,980164,11540,9312834,807
381,"2018-07-01 13:00:00",403,1601436,10319,6769581,656
376,"2018-07-01 08:00:00",506,157925,7830,4040555,516
372,"2018-07-01 04:00:00",301,388696,7475,8117994,1086
405,"2018-07-02 13:00:00",458,4715104,16245,12053953,742
369,"2018-07-01 01:00:00",526,223208,7851,9217396,1174
382,"2018-07-01 14:00:00",225,1601510,20476,12981941,634
448,"2018-07-04 08:00:00",225,2632290,10908,11966142,1097
447,"2018-07-04 07:00:00",433,524639,6024,19031807,3159
389,"2018-07-01 21:00:00",512,247833,5300,18431230,3477
427,"2018-07-03 11:00:00",228,1476709,11484,16262165,1416
406,"2018-07-02 14:00:00",228,5646409,15492,12130901,783
377,"2018-07-01 09:00:00",402,2571443,23743,15457136,651
373,"2018-07-01 05:00:00",553,998768,10600,11681701,1102
383,"2018-07-01 15:00:00",225,1641710,10871,8501458,782
390,"2018-07-01 22:00:00",437,2571408,20644,21201626,1027
417,"2018-07-03 01:00:00",500,162940,7246,6724527,928
378,"2018-07-01 10:00:00",570,357691,10457,5260278,503
391,"2018-07-01 23:00:00",502,514800,9175,5138482,560
411,"2018-07-02 19:00:00",356,208549,9175,6606696,720
384,"2018-07-01 16:00:00",344,980823,10802,8199059,759
392,"2018-07-02 00:00:00",344,254075,10989,5890167,536
431,"2018-07-03 15:00:00",262,1006322,8002,8410838,1051
407,"2018-07-02 15:00:00",518,161826,7793,5517783,708
430,"2018-07-03 14:00:00",404,6459059,12594,15364922,1220
393,"2018-07-02 01:00:00",281,1700982,12217,5876589,481
385,"2018-07-01 17:00:00",228,581510,10285,8074355,785
425,"2018-07-03 09:00:00",388,524671,9031,12354490,1368
394,"2018-07-02 02:00:00",526,809059,8024,7759346,967
445,"2018-07-04 05:00:00",487,1332451,10808,9306208,861
442,"2018-07-04 02:00:00",403,195414,7532,5581276,741
432,"2018-07-03 16:00:00",348,532489,8867,9249298,1043
429,"2018-07-03 13:00:00",390,603816,8950,13550834,1514
395,"2018-07-02 03:00:00",431,222858,6571,36440363,5545
396,"2018-07-02 04:00:00",531,980784,11771,7004243,595
408,"2018-07-02 16:00:00",415,1419522,11837,8108901,685
414,"2018-07-02 22:00:00",512,3616869,10988,10648188,969
397,"2018-07-02 05:00:00",510,346161,8126,9532444,1173
436,"2018-07-03 20:00:00",502,1005305,9622,10267437,1067
412,"2018-07-02 20:00:00",388,980385,9703,9722485,1002
398,"2018-07-02 06:00:00",517,1701106,14480,9615243,664
399,"2018-07-02 07:00:00",225,15635735,35273,39718419,1126
443,"2018-07-04 03:00:00",562,276717,7862,5794332,737
435,"2018-07-03 19:00:00",555,532627,8113,9597725,1183
409,"2018-07-02 17:00:00",384,980835,14311,10461354,731
421,"2018-07-03 05:00:00",347,908292,9739,11521911,1183
416,"2018-07-03 00:00:00",344,194102,7449,7658299,1028
420,"2018-07-03 04:00:00",290,835226,8665,9566212,1104
422,"2018-07-03 06:00:00",567,980841,10386,12941823,1246
419,"2018-07-03 03:00:00",225,310641,6901,8033861,1164
426,"2018-07-03 10:00:00",462,2199755,11560,15432706,1335
410,"2018-07-02 18:00:00",225,403694,10748,7609782,708
433,"2018-07-03 17:00:00",372,230211,7839,8709984,1111
423,"2018-07-03 07:00:00",501,582005,9442,12936619,1370
418,"2018-07-03 02:00:00",539,2052295,9344,9905501,1060
428,"2018-07-03 12:00:00",225,524528,7848,10242546,1305
444,"2018-07-04 04:00:00",480,342493,7970,6439898,808
437,"2018-07-03 21:00:00",506,883559,7819,9422408,1205
440,"2018-07-04 00:00:00",344,499923,7908,6302708,797
439,"2018-07-03 23:00:00",315,333312,8543,7261948,850
441,"2018-07-04 01:00:00",401,524404,7773,5216039,671
434,"2018-07-03 18:00:00",514,2571426,12554,14161744,1128
