"id","cnt","ts"
559,30,"2018-04-14 07:35:00"
573,40,"2018-04-14 08:45:00"
567,41,"2018-04-14 08:15:00"
562,40,"2018-04-14 07:50:00"
769,14,"2018-04-15 01:05:00"
771,19,"2018-04-15 01:15:00"
565,38,"2018-04-14 08:05:00"
5054,10,"2018-04-30 01:00:00"
575,43,"2018-04-14 08:55:00"
570,42,"2018-04-14 08:30:00"
576,47,"2018-04-14 09:00:00"
622,40,"2018-04-14 12:50:00"
675,50,"2018-04-14 17:15:00"
634,36,"2018-04-14 13:50:00"
610,30,"2018-04-14 11:50:00"
595,37,"2018-04-14 10:35:00"
577,50,"2018-04-14 09:05:00"
690,56,"2018-04-14 18:30:00"
654,37,"2018-04-14 15:30:00"
596,39,"2018-04-14 10:40:00"
578,46,"2018-04-14 09:10:00"
623,41,"2018-04-14 12:55:00"
645,45,"2018-04-14 14:45:00"
611,32,"2018-04-14 11:55:00"
579,45,"2018-04-14 09:15:00"
669,45,"2018-04-14 16:45:00"
597,35,"2018-04-14 10:45:00"
635,37,"2018-04-14 13:55:00"
580,40,"2018-04-14 09:20:00"
662,43,"2018-04-14 16:10:00"
612,34,"2018-04-14 12:00:00"
624,45,"2018-04-14 13:00:00"
598,40,"2018-04-14 10:50:00"
581,40,"2018-04-14 09:25:00"
701,53,"2018-04-14 19:25:00"
713,46,"2018-04-14 20:25:00"
698,54,"2018-04-14 19:10:00"
636,36,"2018-04-14 14:00:00"
582,36,"2018-04-14 09:30:00"
613,40,"2018-04-14 12:05:00"
599,40,"2018-04-14 10:55:00"
655,37,"2018-04-14 15:35:00"
646,39,"2018-04-14 14:50:00"
625,46,"2018-04-14 13:05:00"
583,42,"2018-04-14 09:35:00"
600,36,"2018-04-14 11:00:00"
681,45,"2018-04-14 17:45:00"
614,41,"2018-04-14 12:10:00"
584,44,"2018-04-14 09:40:00"
676,58,"2018-04-14 17:20:00"
637,37,"2018-04-14 14:05:00"
601,34,"2018-04-14 11:05:00"
626,47,"2018-04-14 13:10:00"
585,46,"2018-04-14 09:45:00"
663,41,"2018-04-14 16:15:00"
615,39,"2018-04-14 12:15:00"
602,32,"2018-04-14 11:10:00"
586,43,"2018-04-14 09:50:00"
647,45,"2018-04-14 14:55:00"
670,45,"2018-04-14 16:50:00"
656,38,"2018-04-14 15:40:00"
638,39,"2018-04-14 14:10:00"
627,49,"2018-04-14 13:15:00"
587,40,"2018-04-14 09:55:00"
603,32,"2018-04-14 11:15:00"
616,39,"2018-04-14 12:20:00"
588,36,"2018-04-14 10:00:00"
686,57,"2018-04-14 18:10:00"
604,34,"2018-04-14 11:20:00"
4766,14,"2018-04-29 01:00:00"
628,51,"2018-04-14 13:20:00"
589,36,"2018-04-14 10:05:00"
648,46,"2018-04-14 15:00:00"
617,39,"2018-04-14 12:25:00"
605,33,"2018-04-14 11:25:00"
639,41,"2018-04-14 14:15:00"
